mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0008863925933837891,0.0002733356618670997,0.0007527828216552735,6.50271278727071e-05,1,linear,"{'C': 1, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
0.0008061885833740235,2.5660131172093375e-05,0.0007325172424316406,4.780387045099158e-05,1,rbf,"{'C': 1, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,1.0,0.9666666666666666,0.02108185106778919,4
0.0005056858062744141,2.3632561414100057e-05,0.000541067123413086,1.6428822087162643e-05,10,linear,"{'C': 10, 'kernel': 'linear'}",1.0,1.0,0.9,0.9666666666666667,1.0,0.9733333333333334,0.038873012632301994,3
0.0005428791046142578,1.2258517940617131e-05,0.000542449951171875,1.1028656941876583e-05,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
